ID ,name ,category ,main_category ,currency ,deadline ,goal ,launched ,pledged ,state ,backers ,country ,usd pledged 
1002117994,Eucalyptus Wear - Environmental Clothing Company,Apparel,Fashion,USD,11/27/2015 21:34,1500,10/28/2015 20:34,0,failed,0,US,0
100212057,Jazz Funeral For Coney Island,Digital Art,Art,USD,2/19/2011 14:40,3000,1/20/2011 14:40,3005.33,successful,46,US,3005.33
1002122038,"Self Illusion's ""Best Friend/Worst Enemy"" EP",Rock,Music,USD,1/2/2012 6:59,3000,11/29/2011 8:00,200,failed,4,US,200
1002125056,Blak.Woman.Dynamik-ReBoRn,Theater,Theater,USD,2/7/2012 22:20,6500,12/24/2011 22:20,1810,failed,21,US,1810
1002125164,Cause Art Gallery,Art,Art,USD,7/16/2014 1:27,4000,7/1/2014 1:27,0,failed,0,US,0
100212849,"ThailandMike No.1, Portfolio, hiccup tour guide & Sketchbook",Journalism,Journalism,USD,5/17/2016 5:55,2500,4/16/2016 14:45,3184,successful,27,US,3184
1002131859,Midwest Side Stories,Country & Folk,Music,USD,9/12/2016 3:00,20,8/10/2016 16:47,5075,successful,152,US,1380
1002132449,Pentimento a documentary about Rene Gimpel ,Documentary,Film & Video,USD,1/20/2011 5:50,22000,12/21/2010 5:50,0,failed,0,US,0
1002132537,Mike Moreno Group - Fall 2011 Release,Jazz,Music,USD,5/15/2011 4:00,8000,4/8/2011 15:56,9137,successful,106,US,9137
1002133517,SANSIN_Band EP,Rock,Music,USD,8/1/2015 8:59,400,7/2/2015 1:51,0,failed,0,US,0
1002139381,Tales from Sheepland: from the imagination of a child,Children's Books,Publishing,USD,9/9/2014 0:54,2000,7/31/2014 0:54,2522,successful,51,US,2522
1002139540,The Kindness of Strangers,Nonfiction,Publishing,USD,9/15/2014 20:40,3021,8/31/2014 20:40,113,failed,5,US,113
1002151750,Smart Dive Buddy: Smartphone Dive Camera & Computer,Hardware,Technology,USD,7/26/2014 7:50,15000,6/26/2014 7:50,3877,failed,34,US,3877
1002182970,iPhone Skin Made From Real Apple Wood,Product Design,Design,USD,6/28/2012 16:48,500,5/29/2012 16:48,838.01,successful,31,US,838.01
1002187988,Unmasking Mental Health Photographic Project (Canceled),Photography,Photography,GBP,5/16/2013 1:00,300,3/27/2013 20:54,0,canceled,0,GB,0
1002189572,GoalZidia | Let's Reach Our Goals Together,Web,Technology,USD,4/23/2015 22:01,18000,3/19/2015 21:01,410,failed,4,US,410
1002191351,Mongol Art World Tour _ Save The Art,Performance Art,Art,USD,2/18/2015 11:47,25000,1/19/2015 11:47,1250,failed,9,US,1250
1002191592,My Darling June,Shorts,Film & Video,USD,9/25/2012 2:28,600,9/5/2012 2:28,10,failed,1,US,10
1002193030,"Monster Mob, the fun card game for all the monster family.",Playing Cards,Games,GBP,7/21/2016 22:29,5000,6/21/2016 22:29,80,failed,6,GB,29.1679124
1002193523,Blacklivesmatter Series,Painting,Art,USD,3/19/2015 16:34,1100,2/17/2015 17:34,0,failed,0,US,0
1002208176,Sorensen Glass Studio,Art,Art,USD,9/11/2015 5:01,10000,7/28/2015 5:01,10050,successful,32,US,10050
1002211518,FREE SUPERCOMPUTER,Software,Technology,USD,11/11/2014 8:44,98000,10/4/2014 2:46,1,failed,1,US,1
1002222234,Kings & Astronauts Documentary,Documentary,Film & Video,USD,8/6/2012 2:14,7500,6/22/2012 2:14,691,failed,21,US,691
1002222363,"""MUSIC OVER FAME"" (NO DIVA DJS) T-Shirt",Art,Art,USD,3/18/2016 17:55,5000,2/17/2016 18:55,33,failed,4,US,33
1002226766,GLAMAZON: Publishing Campaign! (Canceled),Fiction,Publishing,USD,8/9/2014 23:00,16000,6/10/2014 23:15,375,canceled,5,US,375
1002234028,æmp:dance / amiti perry + company,Dance,Dance,USD,5/30/2011 5:59,3500,5/18/2011 20:06,3520,successful,30,US,3520
1002250421,Spiele für iOS und Android / Games for Android and iOS,Mobile Games,Games,EUR,6/24/2015 17:12,2000,6/3/2015 17:12,1,canceled,1,DE,1.0925129
1002264833,Sci-Fi Janitors VS the Redbull Soapbox Race,Webseries,Film & Video,USD,5/13/2012 21:51,2500,5/3/2012 21:51,2708,successful,40,US,2708
1002269200,Redemption,Hip-Hop,Music,USD,4/11/2013 18:27,2000,3/12/2013 17:27,0,failed,0,US,0
1002272545,Course: Make a Stunning Fantasy RPG with GameMaker Studio,Video Games,Games,USD,8/13/2016 0:01,10200,7/14/2016 0:01,20709.5,successful,1258,US,11973.5
100227845,Secret Behavior Magazine,Art Books,Publishing,USD,8/5/2014 3:00,16000,7/14/2014 22:22,17563,successful,136,US,17563
1002287054,Michale Graves “Vagabond Acoustic” Extremely Limited Edition,Rock,Music,USD,5/27/2013 1:54,2500,5/6/2013 1:54,12413,successful,240,US,12413
1002289150,Odyssey Skateboards Launch,Graphic Design,Design,USD,12/20/2014 6:55,700,11/20/2014 6:55,341,failed,5,US,341
1002294238,PoolPooj,Nonfiction,Publishing,USD,9/3/2015 17:38,15000,8/4/2015 17:38,0,failed,0,US,0
1002299677,A Dark Forest,Comic Books,Comics,GBP,6/28/2015 16:00,200,5/14/2015 16:00,1097,successful,89,GB,1719.144725
1002304874,Shoot For Thrill or Shoot To Kill? Political Sculpture,Sculpture,Art,USD,4/1/2015 6:59,500,2/4/2015 18:51,1745,successful,23,US,1745
100230798,The Structure,Installations,Art,USD,3/19/2015 11:07,1000,2/17/2015 12:07,0,failed,0,US,0
1002308373,Money Shot,Film & Video,Film & Video,USD,9/18/2013 5:15,4000,9/4/2013 5:15,4279,successful,60,US,4279
1002312219,Vagabond: The Search for My Homeless Father,Documentary,Film & Video,USD,8/10/2014 17:42,5000,7/11/2014 17:42,131,failed,6,US,131
1002342607,Earthreads...the Fabric of the Future,Apparel,Fashion,USD,5/1/2016 7:00,13500,4/1/2016 5:33,1383,failed,54,US,1383
1002344676,NO! - A game of quick moves and stolen turns,Tabletop Games,Games,CAD,5/27/2015 19:00,10000,4/27/2015 19:00,3969,failed,120,CA,3259.300371
1002355670,"Amateur Prose: A book of poetry, stories and original art.",Illustration,Art,USD,3/15/2015 4:52,2300,2/13/2015 5:52,2455,successful,58,US,2455
1002363227,Little Boy Wonder - A Short Film,Film & Video,Film & Video,USD,2/17/2013 5:59,3250,2/1/2013 23:13,3606,successful,43,US,3606
100236770,JUDGED...The Irreverent Party Game,Games,Games,USD,12/26/2016 2:30,22500,11/26/2016 2:30,308,live,7,US,147
1002368838,Starting A Herb Garden,Food,Food,AUD,11/22/2014 1:30,4500,10/23/2014 1:30,0,failed,0,AU,0
1002371950,PHANTOM-LIMBED: A Romantic Comedy,Film & Video,Film & Video,USD,9/15/2012 9:38,5000,8/16/2012 9:38,5975,successful,40,US,5975
1002382304,Defenders of the Realm: Minions,Tabletop Games,Games,USD,8/27/2013 7:00,25000,8/7/2013 1:07,91972.5,successful,622,US,91972.5
1002383422,Matt Whistler The movie - Feature Film,Film & Video,Film & Video,USD,7/8/2011 3:32,5000,6/8/2011 3:32,200,failed,9,US,200
1002384825,The Undoing Trilogy,Film & Video,Film & Video,USD,12/10/2010 20:07,50000,10/11/2010 20:07,0,failed,0,US,0
1002388106,R.A.D. (Canceled),Video Games,Games,USD,12/21/2015 19:38,6000,11/21/2015 19:38,31,canceled,4,US,31
1002405311,Blakes Burgers,Restaurants,Food,USD,4/29/2015 19:30,25000,3/30/2015 19:30,0,failed,0,US,0
1002407161,Build a traditional tipi.,DIY,Crafts,USD,9/3/2014 22:42,2750,8/4/2014 22:42,20,failed,1,US,20
1002416983,The Legend of White Woman Creek,Country & Folk,Music,USD,7/16/2014 19:58,2500,6/21/2014 19:58,3100,successful,96,US,3100
1002418598,To Develop A New Worlds Hottest Chilli.,Community Gardens,Food,AUD,10/29/2015 11:02,900,9/29/2015 12:02,55,failed,4,AU,38.67063035
10024216,Rock The Audition-In Concert/Sheri Sanders,Theater,Theater,USD,9/27/2011 9:33,5000,9/2/2011 9:33,0,failed,0,US,0
1002421792,"""Fragile"" Stephanie Mathias' First EP!",Pop,Music,USD,9/16/2016 6:00,3000,8/15/2016 14:20,3000,successful,60,US,986
1002436709,Second Scene Culture City Project,Documentary,Film & Video,USD,9/30/2012 15:28,10000,8/31/2012 15:28,377,failed,13,US,377
1002444966,Agrandissement de la brasserie,Drinks,Food,CHF,4/8/2016 21:23,2300,3/9/2016 21:23,3837,successful,32,CH,3858.259014
100245014,Small Footprints (Canceled),Painting,Art,USD,1/30/2011 7:52,7000,12/31/2010 7:52,50,canceled,1,US,50
1002451969,GO FAR: The Christopher Rush Story (2),Documentary,Film & Video,USD,2/13/2012 4:00,5500,1/21/2012 5:51,11001,successful,66,US,11001
1002453633,Esquilo: Simple IoT Development - WiFi + Web IDE + Cloud,DIY Electronics,Technology,USD,6/10/2015 15:52,10000,5/11/2015 15:52,23447,successful,298,US,23447
1002455585,T-Bone & the Cherry Hogs,Shorts,Film & Video,USD,12/16/2012 1:05,3000,11/16/2012 1:05,0,failed,0,US,0
1002456171,Random Table Wiki,Tabletop Games,Games,USD,4/9/2015 16:30,500,3/10/2015 15:30,501,successful,26,US,501
1002478333,"Natural face, feet, and body scrubs",Crafts,Crafts,USD,1/18/2016 1:01,120,12/19/2015 1:01,120,successful,1,US,120
1002484986,LDS Home Teaching App (Visiting Teaching Too),Apps,Technology,USD,10/17/2014 15:36,45000,9/2/2014 15:36,895,failed,71,US,895
1002490303,"Mother, I am going",Shorts,Film & Video,GBP,7/31/2013 22:00,3000,7/2/2013 13:20,3396,successful,35,GB,5166.221204
1002492289,Fritz: A Robotic Puppet,Technology,Technology,USD,5/1/2013 5:25,25000,4/1/2013 5:25,41136.55,successful,236,US,41136.55
10024998,Casper & The Bad Spirits LP Funding,Indie Rock,Music,USD,12/16/2014 5:21,5000,11/13/2014 4:16,5189,successful,59,US,5189
1002500521,New Abstract artist. If you love art this is for you!,Painting,Art,GBP,1/6/2017 10:48,10000,12/2/2016 10:48,0,live,0,GB,0
1002511877,Minecraft Hungergames,Video Games,Games,GBP,12/20/2014 16:27,250,11/20/2014 16:27,3,failed,1,GB,4.68217404
1002512911,WORLD FAIR,Documentary,Film & Video,USD,3/19/2013 17:42,13000,2/7/2013 18:42,15435.55,successful,251,US,15435.55
1002514543,Campbell Glassworks Co.,Sculpture,Art,USD,9/13/2015 23:04,2500,8/14/2015 23:04,660,failed,12,US,660
1002515281,Zen-Tek Aquaponics- runs on air,Technology,Technology,AUD,9/13/2015 4:01,10000,8/13/2015 11:26,1245,failed,6,AU,903.5764166
1002519316,"Your poem, by me.",Poetry,Publishing,CAD,10/31/2015 19:00,1000,10/1/2015 20:00,55,failed,3,CA,40.98382035
1002520944,Burning Manc Festival,Metal,Music,GBP,11/26/2016 0:00,1800,11/13/2016 19:39,2250,successful,85,GB,541.877013
1002522073,Lampenschirme und Objekte aus französischer Handarbeit,Embroidery,Crafts,EUR,12/31/2016 20:39,3500,12/1/2016 20:39,0,live,0,AT,0
1002524565,THE WOODS,Film & Video,Film & Video,USD,11/22/2010 3:48,5000,9/23/2010 3:48,0,failed,0,US,0
1002554777,A Better Morrissey Birthday Mix,Music,Music,USD,6/14/2011 19:58,500,5/15/2011 19:58,0,failed,0,US,0
1002560995,A Ride for Suicide 2015,Documentary,Film & Video,USD,1/31/2015 5:09,12000,12/2/2014 5:09,4370,failed,25,US,4370
1002570423,Suzanne Iris Mayer Solo Art Show (Canceled),Art,Art,USD,8/27/2014 18:14,2600,6/28/2014 18:14,0,canceled,0,US,0
1002571103,3mm Aluminum Pick Plectrum,Music,Music,CAD,3/24/2014 22:28,1,2/22/2014 23:28,20,successful,9,CA,17.994107
1002585330,Tara Normal,Comics,Comics,USD,11/5/2013 3:58,4000,10/1/2013 3:58,9047,successful,226,US,9047
1002586292,Photoshop for illustrators and designers.,Graphic Design,Design,USD,10/18/2013 19:24,15000,9/3/2013 19:24,926,failed,16,US,926
1002590077,"Profound Fatigue, produced by Flying Deer Theater (revised)",Theater,Theater,USD,6/11/2011 6:16,900,5/12/2011 6:16,1010,successful,8,US,1010
1002599773,Wizard Survival - Canceled Dec 1st 2015 (Canceled),Tabletop Games,Games,AUD,12/3/2015 5:08,12000,11/5/2015 5:08,5422,canceled,91,AU,3894.62813
1002599863,Turn your messy Arduino projects into a clean design for 2$,DIY Electronics,Technology,CAD,2/8/2016 18:48,1000,12/10/2015 18:48,3035,successful,88,CA,2236.437507
1002611685,Painting an entire favela in Rio de Janeiro,Public Art,Art,USD,10/31/2013 19:07,100000,9/24/2013 7:44,116655.41,successful,1711,US,116655.41
1002617687,OPEN The TANK,Music,Music,USD,2/28/2016 21:00,57000,2/6/2016 15:39,61315,successful,694,US,61315
1002621189,Reed - Bringing Tablet Reading Up to Speed,Product Design,Design,USD,12/28/2011 19:41,5000,11/28/2011 19:41,35,failed,2,US,35
1002624093,Flags of the world,Painting,Art,USD,3/19/2012 10:46,4000,1/29/2012 11:46,1040,failed,19,US,1040
100263139,"Mover Kit: get kids moving, building & coding",Product Design,Design,USD,6/10/2016 14:23,50000,5/11/2016 14:23,129311,successful,1822,US,129311
1002633138,The VolksDangler: Hack your pockets,Product Design,Design,USD,5/25/2015 1:00,14000,4/25/2015 15:42,24428,successful,264,US,24428
100264379,P-LINK : Guitar Pickup Interchange System,Product Design,Design,AUD,9/30/2016 4:00,75000,8/18/2016 16:31,13863,failed,89,AU,1139.938162
1002646104,The Book Of Bare Bones 2,Illustration,Art,GBP,9/30/2016 1:00,1000,8/4/2016 21:00,2552,successful,141,GB,1251.304273
1002646572,ProFitstick | Feel the Power,Product Design,Design,EUR,7/31/2016 1:00,35000,6/21/2016 1:32,2321,failed,40,IE,1756.839049
1002651584,the mailboxes forthcoming album!,Music,Music,USD,8/2/2012 2:30,2000,7/3/2012 22:03,2037.19,successful,37,US,2037.19
1002664274,Rocket Ranger Reloaded,Video Games,Games,USD,12/18/2014 1:01,89999,11/13/2014 1:01,90715,successful,942,US,90715
1002674727,Write my Estimate - have your estimate written anywhere!,Apps,Technology,USD,11/28/2015 0:32,10000,9/29/2015 0:32,0,failed,0,US,0
1002681356,PortsCenter,Webseries,Film & Video,USD,12/17/2011 7:36,7000,10/18/2011 7:36,1448,failed,41,US,1448
1002684709,So You Like the Neighborhood,Comedy,Film & Video,USD,6/2/2016 22:36,5000,5/3/2016 22:36,5772.15,successful,65,US,5772.15
1002692211,SparkLab: the educational build-mobile!,Hardware,Technology,USD,3/24/2012 5:00,25000,2/22/2012 2:22,31275.6,successful,426,US,31275.6
1002710067,Karma Gets A Face Lift!,Shorts,Film & Video,USD,5/23/2011 1:56,1500,4/23/2011 1:56,0,failed,0,US,0
1002715554,a restaurant going against the grain in colchester essex,Restaurants,Food,GBP,6/6/2016 13:09,10000,5/7/2016 13:09,11290,successful,167,GB,16355.06578
1002717273,Bull & Dragon's Pop-Up Restaurant Project,Food,Food,USD,9/7/2013 23:29,34000,7/29/2013 23:29,596,failed,14,US,596
1002717707,MAY THE TORQUE BE WITH YOU,Graphic Design,Design,USD,1/17/2015 22:40,1400,12/19/2014 17:24,1,failed,1,US,1
1002720451,Stage one & Stage two Music theatre,Music,Music,USD,8/13/2014 20:47,300000,7/14/2014 20:47,0,failed,0,US,0
1002721954,Phochron XA Film Camera Shutter Speed Tester,Camera Equipment,Technology,USD,11/17/2016 22:40,8500,10/18/2016 22:40,16998,successful,135,US,9699
1002723323,Vivian the Dog Moves to Brooklyn,Children's Books,Publishing,USD,7/7/2016 13:30,10080,6/7/2016 13:30,20330,successful,545,US,19011
1002723555,Darkghost Assignments: The Book Brothers,Fiction,Publishing,USD,12/2/2012 19:17,1675,11/12/2012 19:17,0,failed,0,US,0
1002724533,This Mick's Life,Nonfiction,Publishing,USD,8/9/2014 7:15,4399,7/10/2014 7:15,5688,successful,62,US,5688
1002728217,Free soap from starting soap maker!,Crafts,Crafts,USD,8/19/2014 7:38,10,7/20/2014 7:38,36,successful,16,US,36
1002740336,Shattered & Restored,Film & Video,Film & Video,USD,7/25/2016 19:43,62700,5/26/2016 19:43,1041,failed,7,US,754
1002745522,Barry County Milk,Farms,Food,USD,9/21/2014 17:50,500000,8/12/2014 17:50,5,failed,1,US,5
1002746950,The Giant Communist,Shorts,Film & Video,USD,7/18/2011 19:58,1000,6/8/2011 19:58,10,failed,1,US,10
1002749658,Surf Right - A Documentary Inspired by Cold Water Surfers,Documentary,Film & Video,USD,4/11/2013 20:01,100000,3/12/2013 19:02,17679,failed,153,US,17679
100275914,Can You Survive: TREASURE ISLAND (Choose Your Path),Children's Books,Publishing,USD,9/9/2013 15:32,500,8/19/2013 15:32,950.01,successful,18,US,950.01
1002762500,Talega Holiday: Annual Halloween Light Show!,Public Art,Art,USD,9/19/2013 18:56,1000,8/30/2013 18:56,1100,successful,14,US,1100
1002767552,Help me publish my picture (kids) books!,Mixed Media,Art,USD,10/3/2012 21:28,750,9/8/2012 21:28,810,successful,22,US,810
1002768509,Moon's Eye View - Save The World,Film & Video,Film & Video,USD,7/2/2012 5:11,5000,6/21/2012 15:56,355,failed,12,US,355
1002772966,Geek Seekers,Webseries,Film & Video,USD,2/8/2012 18:26,5000,1/19/2012 18:26,7375.51,successful,138,US,7375.51
1002777672,Quern - Undying Thoughts,Video Games,Games,GBP,7/19/2015 1:04,20000,6/4/2015 1:04,25114,successful,1372,GB,38181.73814
1002783462,Destroy All Slackers - An Animated Feature Film,Animation,Film & Video,USD,1/18/2013 23:35,75000,12/19/2012 23:35,1195,failed,17,US,1195
100278912,Sheet Musica Project (Canceled),Classical Music,Music,USD,9/4/2014 20:02,2000,8/5/2014 20:02,95,canceled,4,US,95
1002789295,Seeker Aerial Video Drone,Camera Equipment,Technology,USD,11/20/2014 15:54,20000,10/21/2014 15:54,5043,failed,10,US,5043
1002789956,Quikceipt! Paperless Solutions,Apps,Technology,USD,8/31/2014 20:55,150000,8/1/2014 20:55,50,failed,1,US,50
1002799755,Mini Army custom minifigures (Canceled),Digital Art,Art,USD,6/11/2016 2:00,800,5/20/2016 0:03,0,canceled,0,US,0
1002810193,Splendid Entities: The Catalog Project,Photography,Photography,USD,8/20/2010 3:47,2500,7/5/2010 7:56,4331,successful,47,US,4331
1002812438,Champion of Children vol. 1: I'm Known as the Champ Fund,Comics,Comics,USD,5/31/2012 20:37,5000,5/1/2012 20:37,2580,failed,79,US,2580
100281397,Dragonfly,Conceptual Art,Art,CAD,12/26/2015 20:55,49786,11/26/2015 20:55,0,failed,0,CA,0
1002835689,The Ale House String Band's Debut Album,Country & Folk,Music,USD,6/1/2013 5:59,3000,5/1/2013 2:06,3216,successful,75,US,3216
1002840021,New Cornell Hurd Band CD...Great new songs you'll love!,Country & Folk,Music,USD,6/8/2013 4:58,8000,5/9/2013 4:58,9408,successful,111,US,9408
1002843911,DodecaheDRONE: An RPG of post-apocalyptic Robots & d12s,Tabletop Games,Games,USD,6/6/2012 7:00,2400,5/1/2012 7:00,2695,successful,83,US,2695
1002854072,Spycup turns your iPhone into a hidden camera (Canceled),Gadgets,Technology,CAD,12/19/2015 17:26,5000,11/19/2015 17:26,6672,canceled,115,CA,5006.565851
1002854457,FOLLOW ME - HELP US GET BARNEY,Fantasy,Film & Video,USD,4/1/2015 0:25,3000,3/2/2015 0:25,50,failed,1,US,50
1002856989,Da-dome Roller Skating Rink of Brooklyn New York,Festivals,Theater,USD,8/10/2015 3:10,300000,7/11/2015 3:10,0,failed,0,US,0
1002857267,Tankwork: Cooperative Tank Action,Video Games,Games,USD,12/16/2015 20:00,10000,11/16/2015 20:00,1745,failed,30,US,1745
1002864290,Winter in Mind EP Funding,Music,Music,USD,11/10/2012 4:12,2500,10/11/2012 4:12,3151.26,successful,88,US,3151.26
1002868550,12 Day Commision Spree #1! Get some custom hand-drawn art!,Illustration,Art,USD,8/21/2016 23:30,444,8/9/2016 23:30,65,failed,3,US,57
1002877175,"Charlene Kaye makes a new record - ""Animal Love""",Music,Music,USD,7/15/2011 16:37,20000,6/15/2011 16:37,33535.05,successful,342,US,33535.05
1002884058,Top Chefs Opening Shakewell Bar & Kitchen!,Food,Food,USD,8/22/2013 18:18,100000,7/23/2013 18:18,102937,successful,443,US,102937
1002884302,Fruity Sunset adorable objets d'arts with a fruit motif.,Product Design,Design,CAD,9/4/2016 15:12,390,8/5/2016 15:12,342,canceled,4,CA,166.0217068
1002885178,The Lonely Himalayas,Documentary,Film & Video,USD,3/6/2014 3:43,3000,2/4/2014 3:43,3551,successful,60,US,3551
1002886944,Phrenic's Interactive Comic & Alternate Reality Game,Webcomics,Comics,USD,11/12/2014 9:01,15000,10/13/2014 9:01,1356,failed,27,US,1356
1002894446,Carnival Arts Exhibit at Miami International Airport,Art,Art,USD,1/27/2013 21:50,5000,12/28/2012 21:50,5001.31,successful,35,US,5001.31
1002899845,The Unassisted EP 'Revolution',Indie Rock,Music,GBP,11/19/2013 0:00,750,9/20/2013 0:21,822,successful,20,GB,1306.996243
1002907198,WazUpio,Music,Music,USD,5/9/2016 17:32,1000,4/15/2016 18:27,1,failed,1,US,1
1002910237,Choose Your Fate - The film that puts YOU in charge,Film & Video,Film & Video,USD,8/16/2010 6:13,3500,5/25/2010 15:49,547.8,failed,10,US,547.8
1002911532,Lock It Jeans,Fashion,Fashion,USD,2/15/2013 22:40,20000,12/27/2012 22:40,165,failed,2,US,165
1002914380,Dos Pueblos Tecnicos,Experimental,Theater,USD,9/2/2014 7:00,500,8/23/2014 2:09,500,successful,6,US,500
1002919742,GEEKHOLDER - Holds phone/tablet over laptop screen,Design,Design,USD,4/12/2015 15:04,12000,2/21/2015 15:04,359,failed,41,US,359
1002933346,Maze Slime,Video Games,Games,USD,4/1/2016 21:39,300,2/1/2016 21:39,11,failed,2,US,11
1002938908,"Local Edition Book, ""The Mortgage Game"".  Print On Demand",Nonfiction,Publishing,USD,3/16/2015 14:48,50000,2/14/2015 15:48,0,canceled,0,US,0
1002946462,Courant x Montero Hawaiian shirts (Canceled),Apparel,Fashion,GBP,7/9/2016 15:41,5000,6/13/2016 16:39,195,canceled,8,GB,277.9832952
1002965096,Bird's Eye View 1892 Map of Atlanta - 1000 Piece Puzzle,Puzzles,Games,USD,9/15/2016 5:00,1000,8/15/2016 2:33,3388,successful,126,US,1444
1002966619,The Prelude to the Conversation,R&B,Music,USD,9/29/2014 18:59,2000,8/25/2014 18:59,160,failed,7,US,160
100296818,New Social Network,Web,Technology,GBP,11/15/2014 0:10,5000,10/16/2014 0:10,0,failed,0,GB,0
1002981465,Autopsy of a Dying Man,Publishing,Publishing,GBP,12/9/2016 11:10,55000,10/25/2016 11:10,0,live,0,GB,0
1002984666,Art Lovers Place,Painting,Art,USD,2/20/2015 0:43,41000,1/21/2015 0:43,0,failed,0,US,0
1002985353,Bona Dea Gluten Free Goodness,Food,Food,USD,2/1/2012 6:59,8000,12/22/2011 18:43,8540,successful,107,US,8540
1002987150,How I Got Beat-Up By The FBI When I Was Four Years Old,Print,Journalism,USD,12/19/2014 16:58,160,11/19/2014 16:58,6,failed,1,US,6
1002997533,Pony Death Ride is making an album!,Music,Music,USD,9/1/2012 1:10,1200,7/30/2012 18:12,1360.48,successful,35,US,1360.48
1003011722,Help Kasper release his newest mixtape! (Canceled),Hip-Hop,Music,USD,3/23/2012 2:03,2000,2/22/2012 3:03,0,canceled,0,US,0
100301303,Love Animals - Debut EP Project,Music,Music,USD,3/14/2013 19:28,1200,2/12/2013 20:28,35,failed,2,US,35
1003014108,The Unknown: Arizona,Documentary,Film & Video,USD,4/13/2016 21:00,3500,3/15/2016 22:42,5,failed,1,US,5
100301891,Bridge of Sighs Short Film -- Part 2,Shorts,Film & Video,USD,11/16/2012 7:00,1400,11/8/2012 19:55,1405,successful,12,US,1405
1003023003,The Making of Ashley Kelley's Debut Album,Music,Music,USD,4/9/2015 21:06,3500,3/10/2015 20:06,3576,undefined,0,"N,""0",
1003036680,Legendary Steamboat Springs Band records an album-- after 30 years!,Country & Folk,Music,USD,8/1/2010 21:47,5500,7/14/2010 15:13,1310,failed,14,US,1310
1003074300,REST STOP & RESTAURANT,Restaurants,Food,CAD,6/2/2015 16:07,150000,5/5/2015 3:55,1,failed,1,CA,0.82242862
1003074363,Maree v. State: Not Just A Documentary,Documentary,Film & Video,USD,10/21/2011 3:58,10000,9/21/2011 3:58,10210,successful,84,US,10210
1003075861,Girdy! A Webcomic,Webcomics,Comics,USD,5/31/2016 18:50,3000,4/1/2016 18:50,12,failed,3,US,12
1003083361,Magic Tower,Video Games,Games,CAD,10/14/2015 23:33,2500,9/14/2015 23:33,1,failed,1,CA,0.75389936
1003087682,Da Stooges in WipeOut by the Surfaris,Music Videos,Film & Video,USD,7/1/2015 19:02,15000,5/17/2015 19:02,0,failed,0,US,0
1003095315,The Lobster Art Project,Sculpture,Art,USD,12/8/2013 13:11,750,11/8/2013 13:11,313,failed,9,US,313
1003118035,The Creative MiND Challenge (Canceled),Shorts,Film & Video,USD,12/2/2009 5:59,4500,10/28/2009 22:07,0,canceled,0,US,0
1003122437,Following Racine: The East Africa Safari Rally,Fiction,Publishing,USD,10/31/2015 16:44,4444,10/6/2015 22:50,4574,successful,42,US,4574
1003125430,Sky Lounge: A Visual EP,Music Videos,Film & Video,USD,11/6/2014 23:01,5000,9/7/2014 23:01,85,failed,5,US,85
1003127225,AcneDust™ Organic Acne Treatment -Acne Dust Sleep Powder,Fashion,Fashion,USD,6/18/2016 0:05,45000,5/4/2016 0:05,284,failed,18,US,284
1003130892,Butter Side Down Debut Album,Music,Music,USD,11/26/2015 10:59,6000,11/2/2015 22:09,7007.8,undefined,0,"N,""0",
1003138593,The Legendary Cobo,Documentary,Film & Video,USD,8/6/2012 0:06,45000,6/7/2012 0:06,11687.5,failed,150,US,11687.5
1003155427,Philip & Brittany Burton - NEW ALBUM - Nothing to Fear,Music,Music,USD,12/16/2013 2:00,1000,11/14/2013 21:34,1000,successful,18,US,1000
1003165056,Mason-ry Silicone Koozie,Product Design,Design,USD,8/8/2014 16:48,7500,7/9/2014 16:48,15720,successful,660,US,15720
1003166589,Shirts for the East Idaho Aquarium,Illustration,Art,USD,12/20/2013 3:51,5000,11/20/2013 3:51,318,failed,10,US,318
1003169165,New LP Release by The Shape Of The Earth,Indie Rock,Music,USD,9/8/2011 6:14,4500,8/4/2011 6:14,4603.5,successful,66,US,4603.5
1003182869,RinseKit: The Revolutionary Portable Shower,Gadgets,Technology,USD,6/3/2016 19:27,30000,5/4/2016 19:27,396299,successful,2412,US,396299
1003189373,Unusual Heroes (Canceled),Video Games,Games,GBP,12/3/2012 20:09,70000,11/3/2012 19:09,1087,canceled,36,GB,1752.688692
1003190758,Singularity,Comic Books,Comics,USD,7/16/2015 0:17,8500,6/1/2015 0:17,1579,failed,14,US,1579
1003202814,TALUVA: DELUXE VERSION,Tabletop Games,Games,USD,1/2/2015 9:17,15000,12/3/2014 9:17,103114.5,successful,637,US,103114.5
1003217096,Wilmer Wilson IV Summer Art Residency at NLS,Art,Art,USD,5/28/2013 12:09,2750,4/15/2013 21:58,2820,successful,62,US,2820
1003228594,Gladys Sings,Children's Books,Publishing,USD,5/4/2015 3:48,4500,3/5/2015 3:48,4569,successful,31,US,4569
1003229159,The 2012 Lake George Music Festival,Classical Music,Music,USD,5/26/2012 5:59,1000,4/12/2012 19:13,526,failed,12,US,526
100324011,Seeking Shelter Vol 3: Rescue Animals Ho!,Webcomics,Comics,USD,4/10/2015 14:49,50,3/11/2015 13:49,439,successful,20,US,439
1003240719,Boutique Disco Flash Québec,Music,Music,CAD,6/24/2015 17:32,425000,4/29/2015 17:32,1,failed,1,CA,0.82585249
1003249516,The Fail Safe Project's First Full Length Album,Rock,Music,USD,11/11/2012 1:10,3500,10/12/2012 1:10,4176,successful,84,US,4176
